id;AfterPenaltyAway;AfterPenaltyHome;Away;Day;DivisionAway;DivisionHome;DivisionPlaceAway;DivisionPlaceDifference;DivisionPlaceHome;FavouriteStatusAway;FavouriteStatusHome;FocusedEvent;GameID;GameNumber;GoalsAway;GoalsHome;Home;Played;PrestigeCupAway;PrestigeCupHome;PrestigePointsBasic;PrestigePointsDivisionBasic;PrestigePointsFocusedEvent;PrestigePointsRivalryAway;PrestigePointsRivalryHome;PrestigePointsTotalAway;PrestigePointsTotalHome;TournamnetRound;RoutinePoints;SignAway;SignHome;TeamMotivationAway;TeamMotivationFavouriteStatusAway;TeamMotivationFavouriteStatusHome;TeamMotivationHome;TeamMotivationPreviousRoundAway;TeamMotivationPreviousRoundHome;TeamMotivationSituationAway;TeamMotivationSituationHome;TeamRankAway;TeamRankDifference;TeamRankDivisionAway;TeamRankDivisionDifference;TeamRankDivisionHome;TeamRankHome;TeamRivalryAway;TeamRivalryHome;TeamRivalryTotal;TeamTacticsAway;TeamTacticsGameValueAway;TeamTacticsGameValueHome;TeamTacticsHome;TeamTacticsValueAway;TeamTacticsValueHome;Tournament;TypeOfGame;Week;Winner;QualificationAway;QualificationHome;SchedulingIdentifyerAway;SchedulingIdentifyerHome
122;0;0;SOS;22;;;4;-1;3;Underdog;Favorite;Even Oppenents;122;4;6;7;BI;1;;;0.0;-0.05;0.05;0.0;0.0;0.0;0.0;4;0;L;W;1.249375;1.07;0.98;1.185;1.0275;1.04;0.19;0.19;47;-13;4;-3;1;34;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;6;Group;4;BI;;;ScheduleDraw;ScheduleDraw
123;0;0;GE;22;;;5;5;10;Favorite;Underdog;;123;5;7;1;ÖR;1;;;0.0;-0.05;;0.0;0.0;-0.05;-0.05;4;0;W;L;1.163125;0.96;1.0;1.20375;1.0125;1.055;0.19;0.19;50;9;5;4;9;59;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;6;Group;4;GE;;;ScheduleDraw;ScheduleDraw
124;0;0;COB;22;;;4;4;8;Normal;Normal;;124;1;6;0;TD;1;;;0.0;-0.03;;0.0;0.0;-0.03;-0.03;4;0;W;L;1.29125;1.01;1.0;1.33625;0.975;1.185;0.29;0.29;45;-18;5;-4;1;27;0.0;0.0;0.0;Balanced;0.5;0.0166666666666667;Drop back;0.5;0.0166666666666667;5;Group;4;COB;;;ScheduleDraw;ScheduleDraw
125;0;0;AF;22;;;7;3;10;Favorite;Underdog;Relegation battle;125;2;8;3;KN;1;;;0.0;-0.03;0.03;0.0;0.0;0.0;0.0;4;0;W;L;1.225;0.91;1.02;1.32625;1.01;1.085;0.29;0.29;49;4;6;2;8;53;0.0;0.0;0.0;Balanced;0.5;0.491071428571428;Balanced;0.5;0.491071428571428;5;Group;4;AF;;;ScheduleDraw;ScheduleDraw
126;0;0;HH;22;;;6;3;9;Favorite;Underdog;;126;3;4;6;SFI;1;;;0.0;-0.03;;0.0;0.0;-0.03;-0.03;4;0;L;W;1.3075;1.03;1.05;1.3675;0.98;1.16;0.29;0.29;41;3;3;1;4;44;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;5;Group;4;SFI;;;ScheduleDraw;ScheduleDraw
127;0;0;SVF;22;;;1;4;5;Underdog;Favorite;;127;4;1;10;HS;1;;;0.0;-0.03;;0.0;0.0;-0.03;-0.03;4;0;L;W;1.22125;1.08;1.01;1.29875;0.885;1.005;0.19;0.29;56;-19;10;-8;2;37;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;5;Group;4;HS;;;ScheduleDraw;ScheduleDraw
128;0;0;NS;22;;;3;-1;2;Normal;Normal;Top Meeting;128;5;2;4;ELD;1;;;0.0;-0.03;0.01;0.0;0.0;-0.02;-0.02;4;0;L;W;1.266875;1.03;1.05;1.305625;0.8175;0.9125;0.29;0.29;51;3;7;2;9;54;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;5;Group;4;ELD;;;ScheduleDraw;ScheduleDraw
129;0;0;SOL;22;;;4;-3;1;Underdog;Favorite;;129;1;7;1;TW;1;;;0.0;-0.01;;0.0;0.0;-0.01;-0.01;4;0;W;L;1.328125;1.07;0.99;1.164375;0.9425;0.9275;0.29;0.19;40;-5;7;-2;5;35;0.0;0.0;0.0;Drop back;0.222222222222222;0.397727272727273;Balanced;0.222222222222222;0.397727272727273;4;Group;4;SOL;;;ScheduleDraw;ScheduleDraw
130;0;0;VP;22;;;3;-1;2;Normal;Normal;Top Meeting;130;2;4;5;TL;1;;;0.0;-0.01;0.01;0.0434782608695652;0.0434782608695652;0.0434782608695652;0.0434782608695652;4;0;L;W;1.2925;1.01;1.03;1.33;0.98;1.07;0.29;0.29;29;2;2;2;4;31;0.5;0.5;1.0;Drop back;0.127659574468085;0.484536082474227;Balanced;0.127659574468085;0.484536082474227;4;Group;4;TL;;;ScheduleDraw;ScheduleDraw
131;0;0;SV;22;;;9;-2;7;Underdog;Favorite;Relegation battle;131;3;3;4;SS;1;;;0.0;-0.01;0.03;0.0;0.0;0.02;0.02;4;0;L;W;1.295625;1.0;0.95;1.291875;1.0225;1.1575;0.29;0.29;57;-27;10;-7;3;30;0.0;0.0;0.0;Balanced;0.5;0.0677966101694915;Drop back;0.5;0.0677966101694915;4;Group;4;SS;;;ScheduleDraw;ScheduleDraw
132;0;0;CJ;22;;;8;-3;5;Underdog;Favorite;;132;4;6;3;CHA;1;;;0.0;-0.01;;0.0;0.0;-0.01;-0.01;4;0;W;L;1.354375;1.1;0.97;1.229375;0.9575;0.8475;0.29;0.29;48;-9;9;-3;6;39;0.0;0.0;0.0;Balanced;0.5;0.409090909090909;Balanced;0.5;0.409090909090909;4;Group;4;CJ;;;ScheduleDraw;ScheduleDraw
133;0;0;S;22;;;10;-4;6;Underdog;Favorite;;133;5;0;9;LOD;1;;;0.0;-0.01;;0.0869565217391304;0.0869565217391304;0.0769565217391304;0.0769565217391304;4;0;L;W;1.3625;1.07;1.03;1.354375;1.08;1.1675;0.29;0.29;42;-17;8;-7;1;25;1.0;1.0;2.0;Balanced;0.386363636363636;0.484375;Balanced;0.386363636363636;0.484375;4;Group;4;LOD;;;ScheduleDraw;ScheduleDraw
134;0;0;BK;22;;;7;3;10;Favorite;Underdog;Relegation battle;134;1;6;1;TBT;1;;;0.0;0.01;0.03;0.0;0.0;0.04;0.04;4;0;W;L;1.244375;0.93;1.06;1.349375;1.0275;1.0575;0.29;0.29;22;16;5;4;9;38;0.0;0.0;0.0;Balanced;0.656;0.439024390243902;Balanced;0.656;0.439024390243902;3;Group;4;BK;;;ScheduleDraw;ScheduleDraw
135;0;0;EAG;22;;;9;-5;4;Underdog;Favorite;;135;2;1;5;ISF;1;;;0.0;0.01;;0.0;0.0;0.01;0.01;4;0;L;W;1.3175;1.02;1.0;1.28125;1.05;0.965;0.29;0.29;43;-10;10;-2;8;33;0.0;0.0;0.0;Balanced;0.529411764705882;0.51685393258427;Balanced;0.529411764705882;0.51685393258427;3;Group;4;ISF;;;ScheduleDraw;ScheduleDraw
136;0;0;KS;22;;;8;-3;5;Normal;Normal;;136;3;2;3;MS;1;;;0.0;0.01;;0.130434782608696;0.130434782608696;0.140434782608696;0.140434782608696;4;0;L;W;1.34;1.05;1.02;1.301875;1.05;0.9875;0.29;0.29;20;6;3;3;6;26;1.5;1.5;3.0;Balanced;0.346153846153846;0.533333333333333;Balanced;0.346153846153846;0.533333333333333;3;Group;4;MS;;;ScheduleDraw;ScheduleDraw
137;0;0;TH;22;;;1;5;6;Favorite;Underdog;;137;4;4;3;SST;1;;;0.0;0.01;;0.0;0.0;0.01;0.01;4;0;W;L;1.11;0.91;1.09;1.370625;0.95;1.0525;0.19;0.29;11;7;1;1;2;18;0.0;0.0;0.0;Drop back;0.2;0.666666666666667;Balanced;0.2;0.666666666666667;3;Group;4;TH;;;ScheduleDraw;ScheduleDraw
138;0;0;DO;22;;;2;1;3;Normal;Normal;Top Meeting;138;5;4;6;TA;1;;;0.0;0.01;0.01;0.130434782608696;0.130434782608696;0.150434782608696;0.150434782608696;4;0;L;W;1.239375;0.95;1.0;1.29125;0.9475;1.005;0.29;0.29;28;-7;7;-3;4;21;1.5;1.5;3.0;Drop back;0.178571428571429;0.269230769230769;Drop back;0.178571428571429;0.269230769230769;3;Group;4;TA;;;ScheduleDraw;ScheduleDraw
139;0;0;LION;22;;;4;-1;3;Underdog;Favorite;Even Oppenents;139;1;2;9;ÖD;1;;;0.0;0.03;0.05;0.0;0.0;0.08;0.08;4;0;L;W;1.3225;1.06;0.95;1.245;0.95;0.97;0.29;0.29;24;-21;9;-8;1;3;0.0;0.0;0.0;Balanced;0.5;0.551282051282051;Balanced;0.5;0.551282051282051;2;Group;4;ÖD;;;ScheduleDraw;ScheduleDraw
140;0;0;TWL;22;;;10;-3;7;Normal;Normal;Relegation battle;140;2;7;1;HÖ;1;;;0.0;0.03;0.03;0.0;0.0;0.06;0.06;4;0;W;L;1.2925;0.98;1.02;1.33;1.07;1.1;0.29;0.29;14;18;6;4;10;32;0.0;0.0;0.0;Drop back;0.235294117647059;0.436781609195402;Balanced;0.235294117647059;0.436781609195402;2;Group;4;TWL;;;ScheduleDraw;ScheduleDraw
141;0;0;VIK;22;;;6;2;8;Favorite;Underdog;;141;3;7;3;PA;1;;;0.0;0.03;;0.173913043478261;0.173913043478261;0.203913043478261;0.203913043478261;4;0;W;L;1.226875;0.92;0.98;1.276875;0.9875;1.0075;0.29;0.29;10;7;4;4;8;17;2.0;2.0;4.0;Drop back;0.25;0.583333333333333;Balanced;0.25;0.583333333333333;2;Group;4;VIK;;;ScheduleDraw;ScheduleDraw
142;0;0;SFÅ;22;;;9;-8;1;Underdog;Favorite;;142;4;5;4;TG;1;;;0.0;0.03;;0.0869565217391304;0.0869565217391304;0.11695652173913;0.11695652173913;4;0;W;L;1.4175;1.1;0.97;1.1625;1.21;0.98;0.29;0.19;8;-3;3;-1;2;5;1.0;1.0;2.0;Drop back;0.196428571428571;0.321428571428571;Balanced;0.196428571428571;0.321428571428571;2;Group;4;SFÅ;;;ScheduleDraw;ScheduleDraw
143;0;0;LEO;22;;;5;-3;2;Normal;Normal;;143;5;2;5;SSL;1;;;0.0;0.03;;0.0869565217391304;0.0869565217391304;0.11695652173913;0.11695652173913;4;0;L;W;1.26875;0.98;0.96;1.21375;0.975;0.815;0.29;0.29;12;4;5;2;7;16;1.0;1.0;2.0;Balanced;0.678571428571429;0.764705882352941;Push up;0.678571428571429;0.764705882352941;2;Group;4;SSL;;;ScheduleDraw;ScheduleDraw
144;0;0;ZB;22;;;5;-3;2;Underdog;Favorite;;144;1;0;6;KÄ;1;;;0.0;0.05;;0.130434782608696;0.130434782608696;0.180434782608696;0.180434782608696;4;0;L;W;1.314375;1.04;0.99;1.285;0.9775;1.01;0.29;0.29;13;-12;7;-6;1;1;1.5;1.5;3.0;Balanced;0.595238095238095;0.410958904109589;Balanced;0.595238095238095;0.410958904109589;1;Group;4;KÄ;;;ScheduleDraw;ScheduleDraw
145;0;0;PBV;22;;;10;-2;8;Underdog;Favorite;Relegation battle;145;2;1;7;DBL;1;;;0.0;0.05;0.03;0.956521739130435;0.956521739130435;1.03652173913043;1.03652173913043;4;0;L;W;1.28125;0.98;0.9;1.239375;1.025;1.0975;0.29;0.29;19;-17;9;-7;2;2;11.0;11.0;22.0;Balanced;0.413793103448276;0.1;Drop back;0.413793103448276;0.1;1;Group;4;DBL;;;ScheduleDraw;ScheduleDraw
146;0;0;SSM;22;;;7;-4;3;Underdog;Favorite;;146;3;0;8;SF;1;;;0.0;0.05;;0.0434782608695652;0.0434782608695652;0.0934782608695652;0.0934782608695652;4;0;L;W;1.345;1.08;0.99;1.281875;0.98;0.9975;0.29;0.29;15;-8;8;-3;5;7;0.5;0.5;1.0;Balanced;0.369565217391304;0.5;Balanced;0.369565217391304;0.5;1;Group;4;SF;;;ScheduleDraw;ScheduleDraw
147;0;0;SFA;22;;;4;2;6;Normal;Normal;;147;4;5;8;SL;1;;;0.0;0.05;;0.0434782608695652;0.0434782608695652;0.0934782608695652;0.0934782608695652;4;0;L;W;1.270625;0.98;1.03;1.30625;0.9825;0.975;0.29;0.29;4;2;3;1;4;6;0.5;0.5;1.0;Balanced;0.591836734693878;0.531645569620253;Balanced;0.591836734693878;0.531645569620253;1;Group;4;SL;;;ScheduleDraw;ScheduleDraw
148;0;0;PF;22;;;1;8;9;Big favorite;Big underdog;;148;5;5;3;FF;1;;;0.0;0.05;;0.0434782608695652;0.0434782608695652;0.0934782608695652;0.0934782608695652;4;0;W;L;1.04;0.82;1.0;1.286875;0.94;0.9875;0.19;0.29;9;14;6;4;10;23;0.5;0.5;1.0;Balanced;0.571428571428571;0.225806451612903;Drop back;0.571428571428571;0.225806451612903;1;Group;4;PF;;;ScheduleDraw;ScheduleDraw
149;0;0;AF;25;5;5;5;0;5;Normal;Normal;;149;1;1;7;KÄ;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Round of 32;0;L;W;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;30;0;5;0;5;30;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;Cup;Playoff;4;KÄ;61;A1;GameWinner;Seeding
150;0;0;SOL;25;5;5;5;0;5;Normal;Normal;;150;2;4;6;TA;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Round of 32;0;L;W;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;30;0;5;0;5;30;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;Cup;Playoff;4;TA;63;62;GameWinner;GameWinner
151;0;0;SL;25;5;5;5;0;5;Normal;Normal;;151;3;8;0;FF;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Round of 32;0;W;L;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;30;0;5;0;5;30;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;Cup;Playoff;4;SL;65;64;GameWinner;GameWinner
152;1;2;TG;25;5;5;5;0;5;Normal;Normal;;152;4;2;2;HH;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Round of 32;0;L;W;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;30;0;5;0;5;30;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;Cup;Playoff;4;HH;67;66;GameWinner;GameWinner
153;0;0;BI;25;5;5;5;0;5;Normal;Normal;;153;5;0;10;DBL;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Round of 32;0;L;W;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;30;0;5;0;5;30;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;Cup;Playoff;4;DBL;68;A2;GameWinner;Seeding
154;0;0;SFI;25;5;5;5;0;5;Normal;Normal;;154;6;7;1;CJ;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Round of 32;0;W;L;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;30;0;5;0;5;30;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;Cup;Playoff;4;SFI;70;69;GameWinner;GameWinner
155;0;0;ISF;25;5;5;5;0;5;Normal;Normal;;155;7;7;2;LION;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Round of 32;0;W;L;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;30;0;5;0;5;30;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;Cup;Playoff;4;ISF;72;71;GameWinner;GameWinner
156;0;0;VP;25;5;5;5;0;5;Normal;Normal;;156;8;1;8;SSL;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Round of 32;0;L;W;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;30;0;5;0;5;30;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;Cup;Playoff;4;SSL;74;73;GameWinner;GameWinner
157;0;0;SOS;25;5;5;5;0;5;Normal;Normal;;157;9;0;7;SF;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Round of 32;0;L;W;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;30;0;5;0;5;30;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;Cup;Playoff;4;SF;75;A3;GameWinner;Seeding
158;0;0;KN;25;5;5;5;0;5;Normal;Normal;;158;10;1;9;PBV;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Round of 32;0;L;W;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;30;0;5;0;5;30;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;Cup;Playoff;4;PBV;77;76;GameWinner;GameWinner
159;0;0;TW;25;5;5;5;0;5;Normal;Normal;;159;11;4;8;TWL;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Round of 32;0;L;W;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;30;0;5;0;5;30;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;Cup;Playoff;4;TWL;79;78;GameWinner;GameWinner
160;0;0;PA;25;5;5;5;0;5;Normal;Normal;;160;12;4;3;SST;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Round of 32;0;W;L;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;30;0;5;0;5;30;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;Cup;Playoff;4;PA;81;80;GameWinner;GameWinner
161;0;0;SFA;25;5;5;5;0;5;Normal;Normal;;161;13;5;2;ZB;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Round of 32;0;W;L;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;30;0;5;0;5;30;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;Cup;Playoff;4;SFA;82;A4;GameWinner;Seeding
162;0;0;TH;25;5;5;5;0;5;Normal;Normal;;162;14;8;4;LOD;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Round of 32;0;W;L;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;30;0;5;0;5;30;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;Cup;Playoff;4;TH;84;83;GameWinner;GameWinner
163;0;0;MS;25;5;5;5;0;5;Normal;Normal;;163;15;4;8;ÖD;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Round of 32;0;L;W;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;30;0;5;0;5;30;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;Cup;Playoff;4;ÖD;86;85;GameWinner;GameWinner
164;0;0;TD;25;5;5;5;0;5;Normal;Normal;;164;16;0;5;VIK;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Round of 32;0;L;W;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;30;0;5;0;5;30;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;Cup;Playoff;4;VIK;88;87;GameWinner;GameWinner
165;0;0;ÖR;29;;;10;-2;8;Normal;Normal;Relegation battle;165;1;4;4;MÖS;1;;;0.0;-0.05;0.03;0.0;0.0;-0.02;-0.02;5;0;D;D;1.22625;1.03;0.99;1.168125;1.055;0.9425;0.19;0.19;59;1;9;1;10;60;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;6;Group;5;Draw;;;ScheduleDraw;ScheduleDraw
166;0;0;SOS;29;;;4;2;6;Favorite;Underdog;;166;2;3;5;GC;1;;;0.0;-0.05;;0.0;0.0;-0.05;-0.05;5;0;L;W;1.151875;0.94;1.1;1.271875;1.0275;1.0275;0.19;0.19;47;8;4;3;7;55;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;6;Group;5;GC;;;ScheduleDraw;ScheduleDraw
167;0;0;KU;29;;;7;2;9;Favorite;Underdog;Relegation battle;167;3;5;2;BM;1;;;0.0;-0.05;0.03;0.0;0.0;-0.02;-0.02;5;0;W;L;1.19375;1.0;1.0;1.19;1.015;1.0;0.19;0.19;46;12;3;5;8;58;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;6;Group;5;KU;;;ScheduleDraw;ScheduleDraw
168;0;0;ARK;29;;;1;1;2;Favorite;Underdog;Top Meeting;168;4;10;0;CN;1;;;0.0;-0.05;0.01;0.0;0.0;-0.04;-0.04;5;0;W;L;1.005625;0.9;1.07;1.23625;0.9625;0.975;0.09;0.19;36;16;2;4;6;52;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;6;Group;5;ARK;;;ScheduleDraw;ScheduleDraw
169;0;0;GE;29;;;5;-2;3;Underdog;Favorite;;169;5;10;1;BI;1;;;0.0;-0.05;;0.0;0.0;-0.05;-0.05;5;0;W;L;1.268125;1.1;0.98;1.185;1.0125;1.04;0.19;0.19;50;-16;5;-4;1;34;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;6;Group;5;GE;;;ScheduleDraw;ScheduleDraw
170;0;0;ELD;29;;;2;6;8;Normal;Normal;;170;1;9;0;TD;1;;;0.0;-0.03;;0.0;0.0;-0.03;-0.03;5;0;W;L;1.298125;1.04;1.04;1.36625;0.9125;1.185;0.29;0.29;54;-27;9;-8;1;27;0.0;0.0;0.0;Balanced;0.5;0.0166666666666667;Drop back;0.5;0.0166666666666667;5;Group;5;ELD;;;ScheduleDraw;ScheduleDraw
171;0;0;HS;29;;;5;5;10;Favorite;Underdog;;171;2;9;0;KN;1;;;0.0;-0.03;;0.0;0.0;-0.03;-0.03;5;0;W;L;1.23125;0.92;1.04;1.34125;1.005;1.085;0.29;0.29;37;16;2;6;8;53;0.0;0.0;0.0;Balanced;0.5;0.491071428571428;Balanced;0.5;0.491071428571428;5;Group;5;HS;;;ScheduleDraw;ScheduleDraw
172;0;0;NS;29;;;3;6;9;Normal;Normal;;172;3;2;5;SFI;1;;;0.0;-0.03;;0.0;0.0;-0.03;-0.03;5;0;L;W;1.214375;0.96;0.97;1.3075;0.8175;1.16;0.29;0.29;51;-7;7;-3;4;44;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;5;Group;5;SFI;;;ScheduleDraw;ScheduleDraw
173;0;0;COB;29;;;4;-3;1;Normal;Normal;;173;4;8;2;SVF;1;;;0.0;-0.03;;0.0;0.0;-0.03;-0.03;5;0;W;L;1.32125;1.05;1.0;1.16125;0.975;0.885;0.29;0.19;45;11;5;5;10;56;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;5;Group;5;COB;;;ScheduleDraw;ScheduleDraw
174;0;0;HH;29;;;6;1;7;Favorite;Underdog;Even Oppenents;174;5;2;5;AF;1;;;0.0;-0.03;0.05;0.0;0.0;0.02;0.02;5;0;L;W;1.3075;1.03;1.09;1.36;0.98;1.01;0.29;0.29;41;8;3;3;6;49;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;5;Group;5;AF;;;ScheduleDraw;ScheduleDraw
175;0;0;LOD;29;;;6;-5;1;Normal;Normal;;175;1;4;4;TW;1;;;0.0;-0.01;;0.0;0.0;-0.01;-0.01;5;0;D;D;1.316875;0.98;0.98;1.156875;1.1675;0.9275;0.29;0.19;25;10;1;4;5;35;0.0;0.0;0.0;Balanced;0.484375;0.397727272727273;Balanced;0.484375;0.397727272727273;4;Group;5;Draw;;;ScheduleDraw;ScheduleDraw
176;0;0;CHA;29;;;5;-3;2;Underdog;Favorite;;176;2;3;7;TL;1;;;0.0;-0.01;;0.0;0.0;-0.01;-0.01;5;0;L;W;1.266875;1.02;0.94;1.2625;0.8475;1.07;0.29;0.29;39;-8;6;-2;4;31;0.0;0.0;0.0;Balanced;0.409090909090909;0.484536082474227;Balanced;0.409090909090909;0.484536082474227;4;Group;5;TL;;;ScheduleDraw;ScheduleDraw
177;0;0;VP;29;;;3;4;7;Favorite;Underdog;;177;3;1;9;SS;1;;;0.0;-0.01;;0.0434782608695652;0.0434782608695652;0.0334782608695652;0.0334782608695652;5;0;L;W;1.285;1.0;1.02;1.344375;0.98;1.1575;0.29;0.29;29;1;2;1;3;30;0.5;0.5;1.0;Drop back;0.127659574468085;0.0677966101694915;Drop back;0.127659574468085;0.0677966101694915;4;Group;5;SS;;;ScheduleDraw;ScheduleDraw
178;0;0;CJ;29;;;8;-4;4;Underdog;Favorite;;178;4;1;7;SOL;1;;;0.0;-0.01;;0.0;0.0;-0.01;-0.01;5;0;L;W;1.271875;0.99;0.93;1.223125;0.9575;0.9425;0.29;0.29;48;-8;9;-2;7;40;0.0;0.0;0.0;Balanced;0.5;0.222222222222222;Drop back;0.5;0.222222222222222;4;Group;5;SOL;;;ScheduleDraw;ScheduleDraw
179;0;0;SV;29;;;9;1;10;Normal;Normal;Relegation battle;179;5;0;6;S;1;;;0.0;-0.01;0.03;0.0;0.0;0.02;0.02;5;0;L;W;1.288125;0.99;0.98;1.295;1.0225;1.08;0.29;0.29;57;-15;10;-2;8;42;0.0;0.0;0.0;Balanced;0.5;0.386363636363636;Balanced;0.5;0.386363636363636;4;Group;5;S;;;ScheduleDraw;ScheduleDraw
180;0;0;TA;29;;;3;7;10;Big favorite;Big underdog;;180;1;5;0;TBT;1;;;0.0;0.01;;0.0;0.0;0.01;0.01;5;0;W;L;1.20125;0.88;1.08;1.364375;1.005;1.0575;0.29;0.29;21;17;4;5;9;38;0.0;0.0;0.0;Drop back;0.269230769230769;0.439024390243902;Balanced;0.269230769230769;0.439024390243902;3;Group;5;TA;;;ScheduleDraw;ScheduleDraw
181;0;0;KS;29;;;8;-4;4;Normal;Normal;;181;2;7;0;ISF;1;;;0.0;0.01;;0.0;0.0;0.01;0.01;5;0;W;L;1.265;0.95;1.03;1.30375;1.05;0.965;0.29;0.29;20;13;3;5;8;33;0.0;0.0;0.0;Balanced;0.346153846153846;0.51685393258427;Balanced;0.346153846153846;0.51685393258427;3;Group;5;KS;;;ScheduleDraw;ScheduleDraw
182;0;0;BK;29;;;7;-2;5;Normal;Normal;;182;3;7;1;MS;1;;;0.0;0.01;;0.0869565217391304;0.0869565217391304;0.0969565217391304;0.0969565217391304;5;0;W;L;1.281875;0.98;1.02;1.301875;1.0275;0.9875;0.29;0.29;22;4;5;1;6;26;1.0;1.0;2.0;Balanced;0.656;0.533333333333333;Balanced;0.656;0.533333333333333;3;Group;5;BK;;;ScheduleDraw;ScheduleDraw
183;0;0;EAG;29;;;9;-3;6;Underdog;Favorite;;183;4;5;0;SST;1;;;0.0;0.01;;0.0869565217391304;0.0869565217391304;0.0969565217391304;0.0969565217391304;5;0;W;L;1.295;0.99;0.96;1.273125;1.05;1.0525;0.29;0.29;43;-25;10;-8;2;18;1.0;1.0;2.0;Balanced;0.529411764705882;0.666666666666667;Balanced;0.529411764705882;0.666666666666667;3;Group;5;EAG;;;ScheduleDraw;ScheduleDraw
184;0;0;DO;29;;;2;-1;1;Underdog;Favorite;Top Meeting;184;5;4;4;TH;1;;;0.0;0.01;0.01;0.130434782608696;0.130434782608696;0.150434782608696;0.150434782608696;5;0;D;D;1.306875;1.04;0.9;1.1025;0.9475;0.95;0.29;0.19;28;-17;7;-6;1;11;1.5;1.5;3.0;Drop back;0.178571428571429;0.2;Drop back;0.178571428571429;0.2;3;Group;5;Draw;;;ScheduleDraw;ScheduleDraw
